Accident_ID,Type,Date,the speed,A. Minor injuries,A. Serious injuries,p. death injuries,A. Medium injuries,lanes of the road,road surface,Vehicle Nationality,category of licenses,road type,the lighting,the weather,Road properties,driver error,Conservative,Vehicle class,accident date,number of vehicles,age of the driver,Driver's gender
1774762,shocked,5/4/2018 15:30,60,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/4/2018 15:30,2,68.0,Male
1774762,shocked,5/4/2018 15:30,60,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,5/4/2018 15:30,2,27.0,Male
1776169,shocked,4/4/2018 23:15,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Turning or turning the vehicle in a way that obstructs traffic or endangers road users,Capital Governorate Amman,mini ride on car,4/4/2018 23:15,4,41.0,feminine
1776169,shocked,4/4/2018 23:15,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Not slowing down when passing through populated areas,Capital Governorate Amman,mini ride on car,4/4/2018 23:15,4,25.0,Male
1776169,shocked,4/4/2018 23:15,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,0,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/4/2018 23:15,4,,in
1776182,shocked,5/4/2018 0:08,50,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/4/2018 0:08,2,22.0,Male
1776182,shocked,5/4/2018 0:08,50,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,take the wrong lane,Capital Governorate Amman,Shipping,5/4/2018 0:08,2,41.0,Male
1776202,shocked,5/4/2018 2:08,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,Direct Mortaqi,The driver of the leaking vehicle suddenly changed,Capital Governorate Amman,mini ride on car,5/4/2018 2:08,1,29.0,Male
1776205,shocked,5/4/2018 2:50,80,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/4/2018 2:50,2,,in
1776205,shocked,5/4/2018 2:50,80,0,0,0,0,Two-way separated by a central island,dry,Jordan,Fifth class,asphalt,Night and road with enough light,Clear,flat straight,Overtaking at the tops of the turns the heads of the hills,Capital Governorate Amman,Shipping,5/4/2018 2:50,2,43.0,Male
1776609,shocked,5/4/2018 19:54,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,5/4/2018 19:54,2,25.0,feminine
1776609,shocked,5/4/2018 19:54,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/4/2018 19:54,2,41.0,Male
1780775,shocked,10/4/2018 19:22,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,Shipping,10/4/2018 19:22,2,29.0,Male
1780775,shocked,10/4/2018 19:22,40,0,0,0,0,One-way,dry,Saudi,third class,asphalt,Night and road with enough light,Clear,flat straight,take the wrong lane,Capital Governorate Amman,mini ride on car,10/4/2018 19:22,2,,in
1780941,shocked,11/4/2018 10:58,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,11/4/2018 10:58,2,,in
1780941,shocked,11/4/2018 10:58,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,Failure to comply with the mandatory,Capital Governorate Amman,mini ride on car,11/4/2018 10:58,2,42.0,Male
1782223,shocked,4/14/2018 5:42:00 PM,50,0,0,0,0,Two-way separated by a central island,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,4/14/2018 5:42:00 PM,2,62.0,Male
1782223,shocked,4/14/2018 5:42:00 PM,50,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/14/2018 5:42:00 PM,2,,in
1782232,shocked,4/14/2018 6:05:00 PM,50,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/14/2018 6:05:00 PM,2,43.0,feminine
1782232,shocked,4/14/2018 6:05:00 PM,50,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,joint transfer,4/14/2018 6:05:00 PM,2,41.0,Male
1787936,shocked,4/25/2018 3:55:00 PM,50,0,0,0,0,inside garage,dry,Jordan,third class automatic,asphalt,day,Clear,Direct Mortaqi,There is no,Capital Governorate Amman,mini ride on car,4/25/2018 3:55:00 PM,2,31.0,feminine
1787936,shocked,4/25/2018 3:55:00 PM,50,0,0,0,0,inside garage,dry,Jordan,third class,asphalt,day,Clear,Direct Mortaqi,Suddenly changed leak,Capital Governorate Amman,mini ride on car,4/25/2018 3:55:00 PM,2,30.0,Male
1787939,shocked,4/25/2018 3:58:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,Unidentified/Unidentified Driver,asphalt,day,Clear,Direct Mortaqi,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,4/25/2018 3:58:00 PM,2,118.0,in
1787939,shocked,4/25/2018 3:58:00 PM,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,Direct Mortaqi,There is no,Capital Governorate Amman,mini ride on car,4/25/2018 3:58:00 PM,2,55.0,Male
1787960,shocked,4/25/2018 4:38:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,Fifth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,medium ride,4/25/2018 4:38:00 PM,2,54.0,Male
1787960,shocked,4/25/2018 4:38:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Lebanon,Unidentified/Unidentified Driver,asphalt,day,Clear,flat straight,take the wrong lane,Capital Governorate Amman,medium ride,4/25/2018 4:38:00 PM,2,118.0,in
1787961,shocked,4/25/2018 4:40:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/25/2018 4:40:00 PM,2,47.0,feminine
1787961,shocked,4/25/2018 4:40:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,4/25/2018 4:40:00 PM,2,46.0,feminine
1787967,shocked,4/25/2018 4:55:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/25/2018 4:55:00 PM,4,40.0,Male
1787967,shocked,4/25/2018 4:55:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/25/2018 4:55:00 PM,4,,in
1787967,shocked,4/25/2018 4:55:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/25/2018 4:55:00 PM,4,26.0,Male
1787967,shocked,4/25/2018 4:55:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,4/25/2018 4:55:00 PM,4,27.0,Male
1788011,shocked,4/25/2018 6:09:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,4/25/2018 6:09:00 PM,2,,in
1788011,shocked,4/25/2018 6:09:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/25/2018 6:09:00 PM,2,52.0,feminine
1788375,shocked,4/26/2018 2:55:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/26/2018 2:55:00 PM,3,22.0,Male
1788375,shocked,4/26/2018 2:55:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,4/26/2018 2:55:00 PM,3,41.0,Male
1788375,shocked,4/26/2018 2:55:00 PM,40,0,0,0,0,One-way,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/26/2018 2:55:00 PM,3,44.0,Male
1788407,shocked,4/26/2018 3:48:00 PM,50,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/26/2018 3:48:00 PM,3,24.0,Male
1788407,shocked,4/26/2018 3:48:00 PM,50,0,0,0,0,One-way,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,Shipping,4/26/2018 3:48:00 PM,3,26.0,Male
1788407,shocked,4/26/2018 3:48:00 PM,50,0,0,0,0,One-way,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,4/26/2018 3:48:00 PM,3,54.0,Male
1793108,shocked,4/30/2018 6:49:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/30/2018 6:49:00 PM,2,54.0,feminine
1793108,shocked,4/30/2018 6:49:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,mini ride on car,4/30/2018 6:49:00 PM,2,87.0,Male
1793125,shocked,4/30/2018 7:08:00 PM,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,4/30/2018 7:08:00 PM,2,39.0,Male
1793125,shocked,4/30/2018 7:08:00 PM,40,0,0,0,0,One-way,dry,Jordan,Unidentified/Unidentified Driver,asphalt,day,Clear,flat straight,Suddenly changed leak,Capital Governorate Amman,mini ride on car,4/30/2018 7:08:00 PM,2,,in
1794388,shocked,1/5/2018 16:39,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,Opening the vehicle door from the sides or the back while the vehicle is in motion,Capital Governorate Amman,mini ride on car,1/5/2018 16:39,2,33.0,Male
1794388,shocked,1/5/2018 16:39,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,first class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,motor bike,1/5/2018 16:39,2,,in
1794407,shocked,1/5/2018 17:27,40,0,0,0,0,One-way,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,1/5/2018 17:27,2,48.0,Male
1794407,shocked,1/5/2018 17:27,40,0,0,0,0,One-way,dry,Jordan,third class,asphalt,day,Clear,flat straight,Violations of traffic rules and priorities,Capital Governorate Amman,mini ride on car,1/5/2018 17:27,2,43.0,feminine
1794480,shocked,5/5/2018 23:20,60,0,0,0,0,One-way,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,There is no,Capital Governorate Amman,joint transfer,5/5/2018 23:20,2,35.0,Male
1794480,shocked,5/5/2018 23:20,60,0,0,0,0,One-way,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Violations of traffic rules and priorities,Capital Governorate Amman,mini ride on car,5/5/2018 23:20,2,76.0,feminine
1795709,shocked,2/5/2018 14:24,70,0,0,0,0,Two-way separated by a central island,dry,Jordan,0,asphalt,day,Clear,flat straight,0,Capital Governorate Amman,mini ride on car,2/5/2018 14:24,2,,in
1797406,shocked,3/5/2018 2:15,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,cement,day,Clear,Direct Mortaqi,There is no,Capital Governorate Amman,mini ride on car,3/5/2018 2:15,3,55.0,Male
1797406,shocked,3/5/2018 2:15,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,cement,day,Clear,Direct Mortaqi,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,3/5/2018 2:15,3,37.0,feminine
1797406,shocked,3/5/2018 2:15,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,cement,day,Clear,Direct Mortaqi,There is no,Capital Governorate Amman,joint transfer,3/5/2018 2:15,3,21.0,Male
1799916,shocked,7/5/2018 18:53,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,Reversing the vehicle that leads to an accident,Capital Governorate Amman,mini ride on car,7/5/2018 18:53,2,24.0,Male
1799916,shocked,7/5/2018 18:53,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/5/2018 18:53,2,25.0,Male
1799938,shocked,7/5/2018 19:57,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,Violations of traffic rules and priorities,Capital Governorate Amman,mini ride on car,7/5/2018 19:57,2,26.0,Male
1799938,shocked,7/5/2018 19:57,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,fourth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,7/5/2018 19:57,2,46.0,Male
1800239,shocked,8/5/2018 16:05,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,joint transfer,8/5/2018 16:05,2,34.0,Male
1800239,shocked,8/5/2018 16:05,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,8/5/2018 16:05,2,28.0,feminine
1800875,shocked,10/5/2018 7:21,50,0,0,0,0,One-way,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,mini ride on car,10/5/2018 7:21,2,24.0,Male
1800875,shocked,10/5/2018 7:21,50,0,0,0,0,One-way,dry,Jordan,Fifth class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,medium ride,10/5/2018 7:21,2,37.0,Male
1801406,shocked,5/14/2018 4:00:00 PM,70,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,Direct Mortaqi,There is no,Capital Governorate Amman,joint transfer,5/14/2018 4:00:00 PM,3,41.0,Male
1801406,shocked,5/14/2018 4:00:00 PM,70,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,Direct Mortaqi,There is no,Capital Governorate Amman,mini ride on car,5/14/2018 4:00:00 PM,3,25.0,Male
1801406,shocked,5/14/2018 4:00:00 PM,70,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,Direct Mortaqi,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,5/14/2018 4:00:00 PM,3,22.0,feminine
1801482,shocked,11/5/2018 14:48,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class automatic,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,11/5/2018 14:48,2,28.0,Male
1801482,shocked,11/5/2018 14:48,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,11/5/2018 14:48,2,37.0,Male
1807058,shocked,5/17/2018 12:57:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/17/2018 12:57:00 PM,2,56.0,Male
1807058,shocked,5/17/2018 12:57:00 PM,60,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,day,Clear,flat straight,The driver should not leave the safe relay distance,Capital Governorate Amman,mini ride on car,5/17/2018 12:57:00 PM,2,,in
1817471,shocked,3/6/2018 21:29,40,0,0,0,0,Two-way separated by a central island,dry,Jordan,third class,asphalt,Night and road with enough light,Clear,flat straight,Driving a vehicle without taking the necessary traffic safety precautions,Capital Governorate Amman,mini ride on car,3/6/2018 21:29,1,76.0,Male
1817480,shocked,5/31/2018 7:30:00 AM,40,0,0,0,0,Two directions not separated by a central island,dry,Jordan,third class automatic,asphalt,Sunset,Clear,flat straight,There is no,Capital Governorate Amman,mini ride on car,5/31/2018 7:30:00 AM,2,22.0,feminine
